tconst,averagerating_x,numvotes_x,primary_title_x,original_title_x,start_year_x,runtime_minutes_x,genres_x,Animation_x,Sport_x,Mystery_x,Action_x,Comedy_x,Documentary_x,Romance_x,News_x,War_x,Horror_x,Fantasy_x,Family_x,Music_x,Musical_x,Sci-Fi_x,History_x,Biography_x,Thriller_x,Crime_x,Adventure_x,Drama_x,id,release_date,title_x,vote_average_x,vote_count_x,Year_x,category,primary_name,birth_year,death_year,id_x,release_date_x,movie,production_budget,domestic_gross,worldwide_gross,profit,id_y,release_date_y,title_y,vote_average_y,vote_count_y,Year_y,averagerating_y,numvotes_y,primary_title_y,original_title_y,start_year_y,runtime_minutes_y,genres_y,Animation_y,Sport_y,Mystery_y,Action_y,Comedy_y,Documentary_y,Romance_y,News_y,War_y,Horror_y,Fantasy_y,Family_y,Music_y,Musical_y,Sci-Fi_y,History_y,Biography_y,Thriller_y,Crime_y,Adventure_y,Drama_y
tt1230168,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,writer,Alexander Foard,,,95,"Oct 20, 2017",Same Kind of Different as Me,6500000.0,6423605.0,"$6,423,605",-76395.0,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1230168,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,writer,Alexander Foard,,,95,"Oct 20, 2017",Same Kind of Different as Me,6500000.0,6423605.0,"$6,423,605",-76395.0,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1230168,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,writer,Ron Hall,,,95,"Oct 20, 2017",Same Kind of Different as Me,6500000.0,6423605.0,"$6,423,605",-76395.0,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1230168,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,writer,Ron Hall,,,95,"Oct 20, 2017",Same Kind of Different as Me,6500000.0,6423605.0,"$6,423,605",-76395.0,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1230168,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,writer,Denver Moore,,,95,"Oct 20, 2017",Same Kind of Different as Me,6500000.0,6423605.0,"$6,423,605",-76395.0,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1230168,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,writer,Denver Moore,,,95,"Oct 20, 2017",Same Kind of Different as Me,6500000.0,6423605.0,"$6,423,605",-76395.0,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1230168,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,writer,Lynn Vincent,,,95,"Oct 20, 2017",Same Kind of Different as Me,6500000.0,6423605.0,"$6,423,605",-76395.0,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1230168,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,writer,Lynn Vincent,,,95,"Oct 20, 2017",Same Kind of Different as Me,6500000.0,6423605.0,"$6,423,605",-76395.0,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1230168,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,writer,Alexander Foard,,,95,"Oct 20, 2017",Same Kind of Different as Me,6500000.0,6423605.0,"$6,423,605",-76395.0,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1230168,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,writer,Alexander Foard,,,95,"Oct 20, 2017",Same Kind of Different as Me,6500000.0,6423605.0,"$6,423,605",-76395.0,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1230168,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,writer,Ron Hall,,,95,"Oct 20, 2017",Same Kind of Different as Me,6500000.0,6423605.0,"$6,423,605",-76395.0,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1230168,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,writer,Ron Hall,,,95,"Oct 20, 2017",Same Kind of Different as Me,6500000.0,6423605.0,"$6,423,605",-76395.0,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1230168,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,writer,Denver Moore,,,95,"Oct 20, 2017",Same Kind of Different as Me,6500000.0,6423605.0,"$6,423,605",-76395.0,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1230168,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,writer,Denver Moore,,,95,"Oct 20, 2017",Same Kind of Different as Me,6500000.0,6423605.0,"$6,423,605",-76395.0,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1230168,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,writer,Lynn Vincent,,,95,"Oct 20, 2017",Same Kind of Different as Me,6500000.0,6423605.0,"$6,423,605",-76395.0,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1230168,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,writer,Lynn Vincent,,,95,"Oct 20, 2017",Same Kind of Different as Me,6500000.0,6423605.0,"$6,423,605",-76395.0,300687,2017-10-20,Same Kind of Different as Me,6.8,103,2017,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1285016,7.7,568578,The Social Network,The Social Network,2010,120.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,37799,2010-10-01,The Social Network,7.2,6116,2010,writer,Aaron Sorkin,1961.0,,91,"Oct 1, 2010",The Social Network,40000000.0,96962694.0,"$224,922,135",56962694.0,37799,2010-10-01,The Social Network,7.2,6116,2010,7.7,568578,The Social Network,The Social Network,2010,120.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1285016,7.7,568578,The Social Network,The Social Network,2010,120.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,37799,2010-10-01,The Social Network,7.2,6116,2010,writer,Ben Mezrich,1969.0,,91,"Oct 1, 2010",The Social Network,40000000.0,96962694.0,"$224,922,135",56962694.0,37799,2010-10-01,The Social Network,7.2,6116,2010,7.7,568578,The Social Network,The Social Network,2010,120.0,"Biography,Drama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt1321860,6.7,45173,The Beaver,The Beaver,2011,91.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50780,2011-05-05,The Beaver,6.3,464,2011,writer,Kyle Killen,,,79,"May 6, 2011",The Beaver,21000000.0,970816.0,"$5,046,038",-20029184.0,50780,2011-05-05,The Beaver,6.3,464,2011,6.7,45173,The Beaver,The Beaver,2011,91.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt1385826,7.1,227616,The Adjustment Bureau,The Adjustment Bureau,2011,106.0,"Romance,Sci-Fi,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,38050,2011-03-04,The Adjustment Bureau,6.6,2615,2011,writer,Philip K. Dick,1928.0,1982.0,81,"Mar 4, 2011",The Adjustment Bureau,50200000.0,62495645.0,"$126,931,325",12295645.0,38050,2011-03-04,The Adjustment Bureau,6.6,2615,2011,7.1,227616,The Adjustment Bureau,The Adjustment Bureau,2011,106.0,"Romance,Sci-Fi,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tt1408101,7.7,445535,Star Trek Into Darkness,Star Trek Into Darkness,2013,132.0,"Action,Adventure,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,54138,2013-05-16,Star Trek Into Darkness,7.4,6182,2013,writer,Alex Kurtzman,1973.0,,68,"May 16, 2013",Star Trek Into Darkness,190000000.0,228778661.0,"$467,381,584",38778661.0,54138,2013-05-16,Star Trek Into Darkness,7.4,6182,2013,7.7,445535,Star Trek Into Darkness,Star Trek Into Darkness,2013,132.0,"Action,Adventure,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt1408101,7.7,445535,Star Trek Into Darkness,Star Trek Into Darkness,2013,132.0,"Action,Adventure,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,54138,2013-05-16,Star Trek Into Darkness,7.4,6182,2013,writer,Roberto Orci,1973.0,,68,"May 16, 2013",Star Trek Into Darkness,190000000.0,228778661.0,"$467,381,584",38778661.0,54138,2013-05-16,Star Trek Into Darkness,7.4,6182,2013,7.7,445535,Star Trek Into Darkness,Star Trek Into Darkness,2013,132.0,"Action,Adventure,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt1408101,7.7,445535,Star Trek Into Darkness,Star Trek Into Darkness,2013,132.0,"Action,Adventure,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,54138,2013-05-16,Star Trek Into Darkness,7.4,6182,2013,writer,Damon Lindelof,1973.0,,68,"May 16, 2013",Star Trek Into Darkness,190000000.0,228778661.0,"$467,381,584",38778661.0,54138,2013-05-16,Star Trek Into Darkness,7.4,6182,2013,7.7,445535,Star Trek Into Darkness,Star Trek Into Darkness,2013,132.0,"Action,Adventure,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt1408101,7.7,445535,Star Trek Into Darkness,Star Trek Into Darkness,2013,132.0,"Action,Adventure,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,54138,2013-05-16,Star Trek Into Darkness,7.4,6182,2013,writer,Gene Roddenberry,1921.0,1991.0,68,"May 16, 2013",Star Trek Into Darkness,190000000.0,228778661.0,"$467,381,584",38778661.0,54138,2013-05-16,Star Trek Into Darkness,7.4,6182,2013,7.7,445535,Star Trek Into Darkness,Star Trek Into Darkness,2013,132.0,"Action,Adventure,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt1483010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,44010,2010-09-10,Logan,6.1,4,2010,writer,Brian Lawrence,,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,44010,2010-09-10,Logan,6.1,4,2010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tt1483010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,44010,2010-09-10,Logan,6.1,4,2010,writer,Brian Lawrence,,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,263115,2017-03-03,Logan,7.8,12330,2017,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tt1483010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,44010,2010-09-10,Logan,6.1,4,2010,writer,Matt Martin,,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,44010,2010-09-10,Logan,6.1,4,2010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tt1483010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,44010,2010-09-10,Logan,6.1,4,2010,writer,Matt Martin,,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,263115,2017-03-03,Logan,7.8,12330,2017,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tt1483010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,44010,2010-09-10,Logan,6.1,4,2010,writer,Tyler Skrobonja,,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,44010,2010-09-10,Logan,6.1,4,2010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tt1483010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,44010,2010-09-10,Logan,6.1,4,2010,writer,Tyler Skrobonja,,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,263115,2017-03-03,Logan,7.8,12330,2017,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tt1483010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,263115,2017-03-03,Logan,7.8,12330,2017,writer,Brian Lawrence,,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,44010,2010-09-10,Logan,6.1,4,2010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tt1483010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,263115,2017-03-03,Logan,7.8,12330,2017,writer,Brian Lawrence,,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,263115,2017-03-03,Logan,7.8,12330,2017,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tt1483010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,263115,2017-03-03,Logan,7.8,12330,2017,writer,Matt Martin,,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,44010,2010-09-10,Logan,6.1,4,2010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tt1483010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,263115,2017-03-03,Logan,7.8,12330,2017,writer,Matt Martin,,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,263115,2017-03-03,Logan,7.8,12330,2017,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tt1483010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,263115,2017-03-03,Logan,7.8,12330,2017,writer,Tyler Skrobonja,,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,44010,2010-09-10,Logan,6.1,4,2010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tt1483010,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,263115,2017-03-03,Logan,7.8,12330,2017,writer,Tyler Skrobonja,,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,263115,2017-03-03,Logan,7.8,12330,2017,6.2,252,Logan,Logan,2010,94.0,"Comedy,Drama,Family",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tt3315342,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,44010,2010-09-10,Logan,6.1,4,2010,writer,Scott Frank,1960.0,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,44010,2010-09-10,Logan,6.1,4,2010,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tt3315342,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,44010,2010-09-10,Logan,6.1,4,2010,writer,Scott Frank,1960.0,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,263115,2017-03-03,Logan,7.8,12330,2017,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tt3315342,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,44010,2010-09-10,Logan,6.1,4,2010,writer,Michael Green,,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,44010,2010-09-10,Logan,6.1,4,2010,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tt3315342,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,44010,2010-09-10,Logan,6.1,4,2010,writer,Michael Green,,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,263115,2017-03-03,Logan,7.8,12330,2017,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tt3315342,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,44010,2010-09-10,Logan,6.1,4,2010,writer,Roy Thomas,1940.0,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,44010,2010-09-10,Logan,6.1,4,2010,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tt3315342,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,44010,2010-09-10,Logan,6.1,4,2010,writer,Roy Thomas,1940.0,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,263115,2017-03-03,Logan,7.8,12330,2017,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tt3315342,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,44010,2010-09-10,Logan,6.1,4,2010,writer,Len Wein,1948.0,2017.0,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,44010,2010-09-10,Logan,6.1,4,2010,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tt3315342,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,44010,2010-09-10,Logan,6.1,4,2010,writer,Len Wein,1948.0,2017.0,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,263115,2017-03-03,Logan,7.8,12330,2017,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tt3315342,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,44010,2010-09-10,Logan,6.1,4,2010,writer,John Romita Sr.,1930.0,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,44010,2010-09-10,Logan,6.1,4,2010,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tt3315342,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,44010,2010-09-10,Logan,6.1,4,2010,writer,John Romita Sr.,1930.0,,59,"Mar 3, 2017",Logan,127000000.0,226277068.0,"$615,461,394",99277068.0,263115,2017-03-03,Logan,7.8,12330,2017,8.1,560270,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
